Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2012","2012","7007","July","LCU","1010","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2012","2012","7008","August","LCU","877","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2012","2012","7009","September","LCU","842","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2012","2012","7010","October","LCU","831","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2012","2012","7011","November","LCU","864","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","176","Beans, dry","2012","2012","7012","December","LCU","838","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2012","2012","7001","January","LCU","1713","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2012","2012","7002","February","LCU","1702","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2012","2012","7003","March","LCU","1270","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2012","2012","7004","April","LCU","1572","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2012","2012","7005","May","LCU","1202","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2012","2012","7006","June","LCU","996","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2012","2012","7007","July","LCU","1495","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2012","2012","7008","August","LCU","1636","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2012","2012","7009","September","LCU","2165","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2012","2012","7010","October","LCU","1034","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","414","Beans, green","2012","2012","7011","November","LCU","1232","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2012","2012","7001","January","LCU","580","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2012","2012","7002","February","LCU","580","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2012","2012","7003","March","LCU","591","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2012","2012","7004","April","LCU","609","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2012","2012","7005","May","LCU","604","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2012","2012","7006","June","LCU","606","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2012","2012","7007","July","LCU","619","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2012","2012","7008","August","LCU","534","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2012","2012","7009","September","LCU","478","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2012","2012","7010","October","LCU","573","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2012","2012","7011","November","LCU","589","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","426","Carrots and turnips","2012","2012","7012","December","LCU","604","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2012","2012","7001","January","LCU","699","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2012","2012","7002","February","LCU","703","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2012","2012","7003","March","LCU","860","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2012","2012","7004","April","LCU","626","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2012","2012","7005","May","LCU","780","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2012","2012","7006","June","LCU","858","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2012","2012","7007","July","LCU","615","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2012","2012","7008","August","LCU","653","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2012","2012","7009","September","LCU","864","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2012","2012","7010","October","LCU","604","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2012","2012","7011","November","LCU","1049","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","393","Cauliflowers and broccoli","2012","2012","7012","December","LCU","873","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2012","2012","7001","January","LCU","743","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2012","2012","7002","February","LCU","924","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2012","2012","7003","March","LCU","950","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2012","2012","7004","April","LCU","1010","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2012","2012","7005","May","LCU","756","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2012","2012","7006","June","LCU","906","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2012","2012","7007","July","LCU","999","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2012","2012","7008","August","LCU","882","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2012","2012","7009","September","LCU","842","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2012","2012","7010","October","LCU","739","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2012","2012","7011","November","LCU","840","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","191","Chick peas","2012","2012","7012","December","LCU","747","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2012","2012","7004","April","LCU","492","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2012","2012","7005","May","LCU","763","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","397","Cucumbers and gherkins","2012","2012","7006","June","LCU","518","","Official data"
